fish_id,group,batch,tbi_dpf,dpf,days_post_tbi,syringe_ml,holder,weight_g,drop_height_cm,n_weight_drops,inter_drop_interval_lt_10_min,nominal_peak_pressure_kpa,measured_peak_pressure_kpa,cumulative_pressure_burden_kpa_hits,recording_duration_min,sampling_rate_hz,anti_alias_lowpass_hz,bandpass_low_hz,bandpass_high_hz,window_length_s,window_overlap_s,electrode_impedance_mohm,rms_noise_mv,electrode_shift_pct,qc_pass,lfp_mean_uv,lfp_variance_uv2,lfp_skewness,lfp_kurtosis,lfp_fourth_power_mean_uv4,lfp_seizure_event_rate_per_h,lfp_ica_complexity,hidden_state_TRUTH,is_synthetic,simulator_seed
TBI0106,tbi_low,4,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,212.1503,636.451,240,3000,3000,0.5,1000,30,20,2.6102,0.0698,15.1483,True,0.0246,737.5228,-0.4732,2.961,1323227.6177,0.0,0.8611,0,True,42
TBI0107,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,232.6828,698.0483,240,3000,3000,0.5,1000,30,20,3.1314,0.0672,11.4342,True,12.4978,1893.0277,1.3057,6.2961,20578878.2599,1.5,0.4198,1,True,42
TBI0107,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,232.6828,698.0483,240,3000,3000,0.5,1000,30,20,3.0117,0.09,6.5775,True,-9.6299,555.7599,-0.099,2.8279,867935.5868,0.0,0.9007,0,True,42
TBI0107,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,232.6828,698.0483,240,3000,3000,0.5,1000,30,20,2.6863,0.0532,2.0898,True,13.0516,1380.2018,0.2817,6.5837,10499037.8941,1.5,0.4572,1,True,42
TBI0108,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,176.6341,529.9022,240,3000,3000,0.5,1000,30,20,3.4697,0.0643,11.7256,True,-9.8051,705.2635,-0.0907,2.2954,1236477.15,0.0,1.0,0,True,42
TBI0108,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,176.6341,529.9022,240,3000,3000,0.5,1000,30,20,2.8928,0.0661,8.7523,True,-4.1762,583.4063,0.4984,2.8833,982072.5429,0.0,0.906,0,True,42
TBI0108,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,176.6341,529.9022,240,3000,3000,0.5,1000,30,20,3.0703,0.0713,23.188,True,-4.6349,568.766,0.0045,3.2929,1162921.8437,0.0,1.0,0,True,42
TBI0109,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,181.9703,545.9109,240,3000,3000,0.5,1000,30,20,3.1158,0.0649,5.1256,True,14.1597,957.8499,-0.2653,2.9745,2277937.8714,0.25,0.7772,0,True,42
TBI0109,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,181.9703,545.9109,240,3000,3000,0.5,1000,30,20,3.278,0.0592,3.7842,True,-1.9491,648.5916,-0.0873,3.381,1289651.4164,0.0,0.8191,0,True,42
TBI0109,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,181.9703,545.9109,240,3000,3000,0.5,1000,30,20,3.5147,0.0881,16.183,True,4.4213,752.9576,0.6503,4.5015,2657384.8093,0.0,0.7515,0,True,42
TBI0110,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,197.3409,592.0227,240,3000,3000,0.5,1000,30,20,3.3,0.0829,4.6394,True,14.0125,1157.5284,0.6034,6.2527,8365800.5106,0.5,0.7087,1,True,42
TBI0110,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,197.3409,592.0227,240,3000,3000,0.5,1000,30,20,2.8588,0.0673,11.0446,True,-2.4583,485.3465,0.2888,2.9579,729808.6139,0.0,0.8833,0,True,42
TBI0110,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,197.3409,592.0227,240,3000,3000,0.5,1000,30,20,2.8836,0.0989,6.6181,True,7.1605,375.2758,0.7796,2.7779,373478.1493,0.0,0.8581,0,True,42
TBI0111,tbi_low,4,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,186.4408,559.3223,240,3000,3000,0.5,1000,30,20,3.3001,0.0679,15.8886,True,-13.2377,651.5506,0.1238,2.5356,966117.8477,0.0,0.9136,0,True,42
TBI0111,tbi_low,4,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,186.4408,559.3223,240,3000,3000,0.5,1000,30,20,3.4396,0.0914,11.1015,True,-11.9939,617.7252,0.1493,3.3683,1503784.1233,0.0,0.9578,0,True,42
TBI0111,tbi_low,4,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,186.4408,559.3223,240,3000,3000,0.5,1000,30,20,3.0032,0.0785,16.8076,True,-6.3112,473.2495,-0.3479,3.1605,707612.3785,0.0,0.9414,0,True,42
TBI0112,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,186.642,559.9259,240,3000,3000,0.5,1000,30,20,3.3078,0.0777,22.6849,True,-2.3256,737.6641,0.416,3.2841,1691877.2709,0.0,0.8915,0,True,42
TBI0112,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,186.642,559.9259,240,3000,3000,0.5,1000,30,20,2.8773,0.0691,12.8897,True,19.9687,1047.6033,-0.0156,3.8317,4667172.8608,0.0,0.8749,0,True,42
TBI0112,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,186.642,559.9259,240,3000,3000,0.5,1000,30,20,3.2269,0.0941,8.7165,True,12.5049,514.6536,-0.081,3.4882,967372.0632,0.0,0.7158,0,True,42
TBI0113,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,198.8504,596.5511,240,3000,3000,0.5,1000,30,20,2.7751,0.0749,2.2293,True,7.0077,831.5206,-0.2144,3.3416,2689504.9108,0.0,0.9655,0,True,42
TBI0113,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,198.8504,596.5511,240,3000,3000,0.5,1000,30,20,2.8181,0.0801,14.703,True,1.6411,567.4271,0.0707,3.7815,1033263.6448,0.0,0.8728,0,True,42
TBI0114,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,170.861,512.5829,240,3000,3000,0.5,1000,30,20,3.1569,0.0504,18.5335,True,-12.2223,470.6741,-0.4793,3.4337,778173.2059,0.0,0.9048,0,True,42
TBI0114,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,170.861,512.5829,240,3000,3000,0.5,1000,30,20,3.2092,0.0712,18.0141,True,-3.7584,1279.9,0.7963,4.5127,6925831.6792,1.0,0.5519,1,True,42
TBI0114,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,170.861,512.5829,240,3000,3000,0.5,1000,30,20,2.422,0.0891,10.8881,True,14.066,1459.6929,0.1432,4.163,10078514.3601,1.25,0.5294,1,True,42
TBI0115,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,192.7276,578.1828,240,3000,3000,0.5,1000,30,20,2.8915,0.0802,6.6682,True,19.468,2299.3305,0.3812,6.2661,32808520.2456,0.25,0.5557,1,True,42
TBI0115,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,192.7276,578.1828,240,3000,3000,0.5,1000,30,20,2.7735,0.0776,23.1907,True,9.4437,1227.8393,0.3193,6.52,9576814.9456,1.0,0.6086,1,True,42
TBI0115,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,192.7276,578.1828,240,3000,3000,0.5,1000,30,20,3.2904,0.0751,5.4386,True,28.495,4835.9967,1.405,11.8182,307755265.1728,4.0,0.2495,2,True,42
TBI0116,tbi_low,2,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,200.4516,601.3548,240,3000,3000,0.5,1000,30,20,2.9201,0.065,13.8031,True,4.1495,2178.2785,0.992,5.5306,30857329.0035,1.25,0.4717,1,True,42
TBI0116,tbi_low,2,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,200.4516,601.3548,240,3000,3000,0.5,1000,30,20,3.1679,0.0748,8.5386,True,6.2618,1616.7113,0.8847,7.1914,17809799.0526,0.25,0.5883,1,True,42
TBI0116,tbi_low,2,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,200.4516,601.3548,240,3000,3000,0.5,1000,30,20,2.381,0.073,5.5741,True,14.0035,1760.464,0.8364,5.1181,15844957.3868,1.0,0.5154,1,True,42
TBI0117,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,167.0714,501.2141,240,3000,3000,0.5,1000,30,20,2.8591,0.0467,11.2862,True,-8.4026,876.3224,0.0304,3.224,2076964.1673,0.0,0.8881,0,True,42
TBI0117,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,167.0714,501.2141,240,3000,3000,0.5,1000,30,20,2.7172,0.072,39.1362,True,-2.8763,528.8784,0.6971,2.8825,750633.5608,0.0,0.9016,0,True,42
TBI0117,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,167.0714,501.2141,240,3000,3000,0.5,1000,30,20,2.8331,0.0737,13.9097,True,1.9051,647.5339,-0.0565,3.3709,1552369.5733,0.0,0.8816,0,True,42
TBI0118,tbi_low,3,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,163.6556,490.9667,240,3000,3000,0.5,1000,30,20,3.3028,0.066,6.9708,True,-1.4046,522.6277,-0.1068,3.1176,822771.7494,0.0,0.8396,0,True,42
TBI0118,tbi_low,3,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,163.6556,490.9667,240,3000,3000,0.5,1000,30,20,3.2903,0.0847,46.7675,True,-1.3701,457.6681,-0.2323,3.3382,762846.7368,0.0,0.8155,0,True,42
TBI0118,tbi_low,3,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,163.6556,490.9667,240,3000,3000,0.5,1000,30,20,2.542,0.1278,14.1273,True,2.0558,551.0643,0.0259,2.7172,820950.1661,0.0,0.808,0,True,42
TBI0119,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,193.5691,580.7072,240,3000,3000,0.5,1000,30,20,2.608,0.1236,5.7281,True,10.7683,575.5438,0.1713,3.1277,1076269.7127,0.0,0.8636,0,True,42
TBI0119,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,193.5691,580.7072,240,3000,3000,0.5,1000,30,20,3.1384,0.0703,5.656,True,5.853,580.3341,-0.0085,2.7511,849657.2465,0.25,0.9957,0,True,42
TBI0119,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,193.5691,580.7072,240,3000,3000,0.5,1000,30,20,2.7186,0.065,7.8055,True,-7.8057,407.3961,-0.1259,2.3684,412548.3475,0.0,0.9855,0,True,42
TBI0120,tbi_low,1,3,4,1,10,three_prong_clamp,200,108,3,True,195.0,190.403,571.2091,240,3000,3000,0.5,1000,30,20,2.804,0.0838,6.5349,True,12.2876,650.4679,-0.3063,2.7378,1260790.8835,0.0,0.8568,0,True,42
TBI0120,tbi_low,1,3,5,2,10,three_prong_clamp,200,108,3,True,195.0,190.403,571.2091,240,3000,3000,0.5,1000,30,20,2.6163,0.054,5.0925,True,1.0305,993.5053,0.1987,3.3395,3255894.9081,0.0,0.8198,0,True,42
TBI0120,tbi_low,1,3,6,3,10,three_prong_clamp,200,108,3,True,195.0,190.403,571.2091,240,3000,3000,0.5,1000,30,20,2.5603,0.0711,17.416,True,3.7923,758.1967,0.1058,3.0091,1825238.177,0.25,0.9202,0,True,42
TBI0121,tbi_moderate,2,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,227.3119,1136.5594,240,3000,3000,0.5,1000,30,20,2.8121,0.0555,58.5908,False,6.866,451.7185,0.0359,2.8336,584834.1473,0.25,0.9508,0,True,42
TBI0121,tbi_moderate,2,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,227.3119,1136.5594,240,3000,3000,0.5,1000,30,20,3.29,0.0746,16.6492,True,-4.0356,474.1582,0.2946,3.276,719551.3729,0.0,0.9007,0,True,42
TBI0121,tbi_moderate,2,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,227.3119,1136.5594,240,3000,3000,0.5,1000,30,20,3.0319,0.1175,89.532,False,-5.9634,506.514,-0.2356,3.6119,952637.3065,0.25,0.9968,0,True,42
TBI0122,tbi_moderate,3,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,207.0128,1035.0639,240,3000,3000,0.5,1000,30,20,3.0835,0.0935,20.8617,True,-11.867,487.0293,-0.5446,3.334,831305.2398,0.0,0.8933,0,True,42
TBI0122,tbi_moderate,3,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,207.0128,1035.0639,240,3000,3000,0.5,1000,30,20,2.9689,0.1024,11.3133,True,-5.6673,782.4771,0.0903,2.7465,1655028.1668,0.0,0.8046,0,True,42
TBI0122,tbi_moderate,3,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,207.0128,1035.0639,240,3000,3000,0.5,1000,30,20,3.0397,0.0985,2.4689,True,16.5176,1285.7602,0.4698,6.3199,8275488.5842,1.0,0.5645,1,True,42
TBI0123,tbi_moderate,2,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,218.1743,1090.8716,240,3000,3000,0.5,1000,30,20,3.1192,0.072,5.3794,True,27.6192,4310.0878,1.6447,10.5677,218964196.0596,2.25,0.3952,2,True,42
TBI0123,tbi_moderate,2,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,218.1743,1090.8716,240,3000,3000,0.5,1000,30,20,2.7176,0.072,28.0948,True,43.4515,2911.3445,1.3768,11.2585,100082576.1163,2.0,0.2561,2,True,42
TBI0123,tbi_moderate,2,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,218.1743,1090.8716,240,3000,3000,0.5,1000,30,20,3.3091,0.1094,8.4249,True,2.04,1514.469,0.4957,7.0285,16951785.1655,1.5,0.7239,1,True,42
TBI0124,tbi_moderate,4,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,207.4184,1037.0919,240,3000,3000,0.5,1000,30,20,3.1534,0.1051,3.6007,True,7.2301,1554.0805,0.1336,6.6199,18607581.8893,2.5,0.5262,1,True,42
TBI0124,tbi_moderate,4,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,207.4184,1037.0919,240,3000,3000,0.5,1000,30,20,2.9369,0.0726,7.3316,True,0.7373,1374.5777,0.3643,5.1108,7828718.2823,1.5,0.4923,1,True,42
TBI0124,tbi_moderate,4,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,207.4184,1037.0919,240,3000,3000,0.5,1000,30,20,2.9905,0.0766,20.8162,True,15.4843,2055.8195,0.9244,6.0842,26659733.2733,1.5,0.6673,1,True,42
TBI0125,tbi_moderate,3,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,196.2977,981.4885,240,3000,3000,0.5,1000,30,20,2.9276,0.0584,3.499,True,-2.8936,513.3601,-0.0491,3.875,1023945.356,0.25,0.7873,0,True,42
TBI0125,tbi_moderate,3,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,196.2977,981.4885,240,3000,3000,0.5,1000,30,20,2.8805,0.064,16.5407,True,-2.2968,848.4705,-0.2212,2.9381,2418401.5183,0.0,0.8094,0,True,42
TBI0125,tbi_moderate,3,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,196.2977,981.4885,240,3000,3000,0.5,1000,30,20,2.8087,0.0735,20.249,True,13.5102,1699.8755,0.791,4.9998,15489465.7618,0.75,0.5785,1,True,42
TBI0126,tbi_moderate,4,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,186.5167,932.5835,240,3000,3000,0.5,1000,30,20,3.3063,0.0704,4.797,True,11.5774,1527.9129,1.3401,4.6526,10149951.6625,0.5,0.5746,1,True,42
TBI0126,tbi_moderate,4,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,186.5167,932.5835,240,3000,3000,0.5,1000,30,20,3.1769,0.1017,29.7594,True,22.2928,3783.5923,1.1928,10.5131,170041077.5892,3.75,0.3895,2,True,42
TBI0126,tbi_moderate,4,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,186.5167,932.5835,240,3000,3000,0.5,1000,30,20,3.3172,0.0512,8.6129,True,30.5145,6424.4317,1.4028,10.7637,441531121.9336,4.5,0.3504,2,True,42
TBI0127,tbi_moderate,1,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,222.0091,1110.0453,240,3000,3000,0.5,1000,30,20,2.9993,0.0428,22.2007,True,16.0361,4443.9849,1.9342,11.111,216483584.5978,3.5,0.4114,2,True,42
TBI0128,tbi_moderate,3,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,179.1387,895.6937,240,3000,3000,0.5,1000,30,20,3.3117,0.084,5.1482,True,9.6976,2263.9497,1.0468,5.298,25631211.5386,0.5,0.6469,1,True,42
TBI0128,tbi_moderate,3,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,179.1387,895.6937,240,3000,3000,0.5,1000,30,20,2.8426,0.075,3.4785,True,18.6921,1388.0406,0.8057,6.2408,13232491.7068,1.0,0.4796,1,True,42
TBI0128,tbi_moderate,3,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,179.1387,895.6937,240,3000,3000,0.5,1000,30,20,3.0961,0.0823,35.5667,True,-20.6563,592.3771,0.7574,3.1556,1292025.1966,0.0,0.8827,0,True,42
TBI0129,tbi_moderate,1,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,215.8439,1079.2194,240,3000,3000,0.5,1000,30,20,3.2464,0.0634,18.7876,True,-0.5315,619.613,0.2805,3.5088,1462491.1824,0.0,0.9588,0,True,42
TBI0129,tbi_moderate,1,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,215.8439,1079.2194,240,3000,3000,0.5,1000,30,20,3.597,0.0611,8.5494,True,11.9714,414.4459,-0.3259,2.6069,429444.0162,0.25,0.8585,0,True,42
TBI0129,tbi_moderate,1,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,215.8439,1079.2194,240,3000,3000,0.5,1000,30,20,2.6226,0.0542,10.7681,True,18.4733,1531.8776,0.281,7.985,20568653.9708,0.5,0.561,1,True,42
TBI0130,tbi_moderate,2,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,190.0674,950.3371,240,3000,3000,0.5,1000,30,20,2.8333,0.0843,6.5865,True,-2.6328,302.0775,-0.0925,2.9837,242653.9719,0.0,0.8723,0,True,42
TBI0130,tbi_moderate,2,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,190.0674,950.3371,240,3000,3000,0.5,1000,30,20,2.576,0.1205,4.2431,True,13.6346,2625.345,0.6571,5.1703,33136181.5236,1.25,0.6057,1,True,42
TBI0130,tbi_moderate,2,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,190.0674,950.3371,240,3000,3000,0.5,1000,30,20,2.937,0.0538,1.0918,True,13.2267,1743.4889,0.2158,5.2552,15365479.9586,0.75,0.5548,1,True,42
TBI0131,tbi_moderate,4,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,225.4889,1127.4445,240,3000,3000,0.5,1000,30,20,2.6645,0.0675,23.9256,True,-1.5714,1576.4307,1.2271,5.0305,12284487.6715,0.75,0.4795,1,True,42
TBI0131,tbi_moderate,4,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,225.4889,1127.4445,240,3000,3000,0.5,1000,30,20,3.665,0.0859,19.1603,True,-17.8619,507.8664,-0.3944,3.2625,736132.3527,0.0,0.8607,0,True,42
TBI0131,tbi_moderate,4,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,225.4889,1127.4445,240,3000,3000,0.5,1000,30,20,2.747,0.0709,4.5238,True,0.5327,632.1322,0.1485,2.8142,1121280.409,0.0,0.9025,0,True,42
TBI0132,tbi_moderate,4,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,168.4243,842.1213,240,3000,3000,0.5,1000,30,20,3.2561,0.0544,9.6918,True,-4.003,449.6219,-0.614,2.6777,474669.8398,0.0,0.8543,0,True,42
TBI0132,tbi_moderate,4,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,168.4243,842.1213,240,3000,3000,0.5,1000,30,20,3.2962,0.085,12.0569,True,7.9837,1287.4415,0.1883,4.856,8197233.6495,1.25,0.5258,1,True,42
TBI0132,tbi_moderate,4,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,168.4243,842.1213,240,3000,3000,0.5,1000,30,20,3.2205,0.0905,14.3856,True,17.2629,1280.2414,0.7947,6.0968,8313660.1998,0.75,0.5865,1,True,42
TBI0133,tbi_moderate,3,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,220.4425,1102.2127,240,3000,3000,0.5,1000,30,20,3.112,0.0753,3.5438,True,8.493,1104.7368,0.8319,4.4706,4879993.0839,1.5,0.5679,1,True,42
TBI0133,tbi_moderate,3,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,220.4425,1102.2127,240,3000,3000,0.5,1000,30,20,2.7703,0.0989,6.9278,True,0.1958,573.8621,0.1749,3.1146,1202618.2708,0.0,0.877,0,True,42
TBI0133,tbi_moderate,3,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,220.4425,1102.2127,240,3000,3000,0.5,1000,30,20,3.1064,0.0928,10.1915,True,2.3024,481.5104,-0.0969,3.6853,952171.2273,0.0,0.8904,0,True,42
TBI0134,tbi_moderate,3,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,181.6512,908.2562,240,3000,3000,0.5,1000,30,20,2.9326,0.0853,8.7927,True,6.4714,1507.0904,1.0812,4.9395,12583557.9913,0.5,0.628,1,True,42
TBI0134,tbi_moderate,3,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,181.6512,908.2562,240,3000,3000,0.5,1000,30,20,4.1623,0.0844,10.2342,True,-11.4142,431.143,-0.1482,4.1883,842779.6222,0.0,0.9629,0,True,42
TBI0134,tbi_moderate,3,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,181.6512,908.2562,240,3000,3000,0.5,1000,30,20,3.0827,0.0877,6.9248,True,3.7288,750.61,0.1033,2.7341,1495400.2444,0.25,0.9436,0,True,42
TBI0135,tbi_moderate,4,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,215.9314,1079.6571,240,3000,3000,0.5,1000,30,20,2.6025,0.078,1.7173,True,25.4206,4464.1148,1.3941,12.9231,237146032.2385,3.5,0.2208,2,True,42
TBI0135,tbi_moderate,4,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,215.9314,1079.6571,240,3000,3000,0.5,1000,30,20,2.9617,0.067,34.9179,True,27.7207,4128.0733,1.8936,9.4451,179201866.6728,3.0,0.3913,2,True,42
TBI0135,tbi_moderate,4,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,215.9314,1079.6571,240,3000,3000,0.5,1000,30,20,2.692,0.1238,15.9183,True,20.2776,3382.4011,1.2196,8.8142,107815253.8023,2.25,0.4052,2,True,42
TBI0136,tbi_moderate,4,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,173.1929,865.9646,240,3000,3000,0.5,1000,30,20,3.3663,0.0375,4.497,True,-4.2979,441.1077,-0.2002,2.9042,493276.4361,0.25,0.9011,0,True,42
TBI0136,tbi_moderate,4,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,173.1929,865.9646,240,3000,3000,0.5,1000,30,20,2.7768,0.0588,11.3425,True,-3.8838,590.335,0.2729,2.9047,1057914.3348,0.0,0.9694,0,True,42
TBI0136,tbi_moderate,4,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,173.1929,865.9646,240,3000,3000,0.5,1000,30,20,2.7577,0.1075,10.6841,True,9.2798,2564.0714,1.7752,10.567,71057811.5163,2.5,0.3398,2,True,42
TBI0137,tbi_moderate,1,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,206.9739,1034.8696,240,3000,3000,0.5,1000,30,20,2.6598,0.161,7.6206,True,0.3217,1773.2464,1.0853,5.7988,16520097.2229,1.0,0.5591,1,True,42
TBI0137,tbi_moderate,1,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,206.9739,1034.8696,240,3000,3000,0.5,1000,30,20,3.0328,0.0668,25.4936,True,5.4869,1297.0989,0.7117,4.7826,8268189.8851,1.0,0.6412,1,True,42
TBI0137,tbi_moderate,1,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,206.9739,1034.8696,240,3000,3000,0.5,1000,30,20,3.0633,0.0495,18.3336,True,25.3686,1203.338,1.0679,5.5962,8136966.433,0.5,0.6477,1,True,42
TBI0138,tbi_moderate,4,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,193.2555,966.2773,240,3000,3000,0.5,1000,30,20,2.9761,0.07,1.8224,True,4.9037,542.5296,0.1795,3.5088,839912.2836,0.0,0.8213,0,True,42
TBI0138,tbi_moderate,4,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,193.2555,966.2773,240,3000,3000,0.5,1000,30,20,3.0177,0.0662,4.5015,True,6.8663,980.438,0.6795,3.644,4094424.4712,0.0,0.8417,0,True,42
TBI0138,tbi_moderate,4,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,193.2555,966.2773,240,3000,3000,0.5,1000,30,20,3.0942,0.0682,3.0019,True,3.3368,657.5195,0.1969,3.7158,1714283.6459,0.0,0.8631,0,True,42
TBI0139,tbi_moderate,1,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,192.3832,961.9162,240,3000,3000,0.5,1000,30,20,2.5933,0.0809,7.4377,True,-1.2367,1399.1487,0.7023,6.2114,11075913.7232,0.75,0.546,1,True,42
TBI0139,tbi_moderate,1,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,192.3832,961.9162,240,3000,3000,0.5,1000,30,20,3.0718,0.0946,20.5508,True,7.0503,1326.7333,1.0001,8.202,12780677.0866,1.5,0.463,1,True,42
TBI0139,tbi_moderate,1,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,192.3832,961.9162,240,3000,3000,0.5,1000,30,20,2.8082,0.0662,18.9846,True,4.5911,1353.5497,0.4912,5.9682,9747988.8849,1.0,0.7346,1,True,42
TBI0140,tbi_moderate,1,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,172.1857,860.9287,240,3000,3000,0.5,1000,30,20,2.6328,0.0661,10.8221,True,19.5719,5756.1119,1.4778,13.1734,403715582.814,3.25,0.2675,2,True,42
TBI0140,tbi_moderate,1,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,172.1857,860.9287,240,3000,3000,0.5,1000,30,20,3.0584,0.0795,12.5864,True,25.7248,5778.3141,1.4211,11.6774,379331909.902,5.25,0.2417,2,True,42
TBI0140,tbi_moderate,1,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,172.1857,860.9287,240,3000,3000,0.5,1000,30,20,2.691,0.0615,69.4848,False,11.9426,1748.3158,0.5687,5.5962,14206750.8463,1.25,0.5358,1,True,42
TBI0141,tbi_moderate,4,3,4,1,10,three_prong_clamp,200,108,5,True,195.0,189.8723,949.3614,240,3000,3000,0.5,1000,30,20,3.0239,0.0856,12.6854,True,6.4493,1016.3178,0.7892,6.5255,7030820.7178,0.5,0.5722,1,True,42
TBI0141,tbi_moderate,4,3,5,2,10,three_prong_clamp,200,108,5,True,195.0,189.8723,949.3614,240,3000,3000,0.5,1000,30,20,2.961,0.074,7.068,True,17.7039,3537.3037,1.3506,8.4812,107035072.0702,2.0,0.167,2,True,42
TBI0141,tbi_moderate,4,3,6,3,10,three_prong_clamp,200,108,5,True,195.0,189.8723,949.3614,240,3000,3000,0.5,1000,30,20,2.7554,0.1046,5.0846,True,15.8549,3626.1664,1.6154,11.2395,138830801.4197,3.25,0.3231,2,True,42
