fish_id,group,batch,clutch_id,plate_id,well_id,tbi_dpf,dpf,days_post_tbi,hours_post_tbi,n_weight_drops,nominal_peak_pressure_kpa,measured_peak_pressure_kpa,cumulative_pressure_burden_kpa_hits,channel,electrode_target,electrode_impedance_mohm,rms_noise_mv,electrode_shift_pct,qc_pass,sampling_rate_hz,recording_duration_min,artifact_fraction,recording_start_utc,lfp_variance_uv2,lfp_kurtosis,lfp_seizure_event_rate_per_h,lfp_fourth_power_mean_uv4
LZTBI-0128,tbi_moderate,2,CL04,P02,E08,3,4,1,24,1,214,214.9,214.9,16,forebrain,3.17,0.0091,6.8,True,3000,30,0.0069,2026-07-15 15:00:00,448.3685,6.3965,0,971028.218
LZTBI-0128,tbi_moderate,2,CL04,P02,E08,3,5,2,48,1,214,214.9,214.9,16,forebrain,3.22,0.0206,27.9,True,3000,30,0.0275,2026-07-16 15:00:00,1336.2507,7.2156,0,11892933.424
LZTBI-0128,tbi_moderate,2,CL04,P02,E08,3,6,3,72,1,214,214.9,214.9,16,forebrain,3.27,0.0095,2.4,True,3000,30,0.02,2026-07-17 15:00:00,1125.5618,9.5443,2,11545324.6353
LZTBI-0129,tbi_low,2,CL04,P02,E09,3,4,1,24,1,112,114.0,114.0,1,forebrain,2.9,0.018,13.4,True,3000,30,0.01,2026-07-15 15:35:00,1009.4628,5.8471,2,5171468.1882
LZTBI-0129,tbi_low,2,CL04,P02,E09,3,5,2,48,1,112,114.0,114.0,1,forebrain,2.89,0.0156,10.2,True,3000,30,0.0166,2026-07-16 15:35:00,590.9682,5.3135,0,1955768.4278
LZTBI-0129,tbi_low,2,CL04,P02,E09,3,6,3,72,1,112,114.0,114.0,1,forebrain,2.99,0.0185,9.6,True,3000,30,0.0295,2026-07-17 15:35:00,667.6867,3.7481,0,1667173.6911
LZTBI-0130,sham,2,CL04,P02,E10,3,4,1,24,0,0,0.0,0.0,2,forebrain,3.19,0.0269,9.3,True,3000,30,0.0264,2026-07-15 15:35:00,1179.3981,4.6972,0,5966583.695
LZTBI-0130,sham,2,CL04,P02,E10,3,5,2,48,0,0,0.0,0.0,2,forebrain,3.28,0.0122,6.0,True,3000,30,0.0323,2026-07-16 15:35:00,299.8165,4.0946,0,340135.604
LZTBI-0130,sham,2,CL04,P02,E10,3,6,3,72,0,0,0.0,0.0,2,forebrain,3.33,0.0278,6.9,True,3000,30,0.0101,2026-07-17 15:35:00,1474.8006,4.8776,0,9884008.4657
LZTBI-0131,sham,2,CL04,P02,F01,3,4,1,24,0,0,0.0,0.0,3,forebrain,2.97,0.0197,3.9,True,3000,30,0.0365,2026-07-15 15:35:00,564.3991,2.9261,0,888517.2368
LZTBI-0131,sham,2,CL04,P02,F01,3,5,2,48,0,0,0.0,0.0,3,forebrain,2.93,0.0163,8.3,True,3000,30,0.0304,2026-07-16 15:35:00,604.9752,4.946,0,1553678.0825
LZTBI-0131,sham,2,CL04,P02,F01,3,6,3,72,0,0,0.0,0.0,3,forebrain,2.93,0.021,7.3,True,3000,30,0.0195,2026-07-17 15:35:00,1014.5343,4.4827,0,4556028.9442
LZTBI-0132,tbi_high,2,CL04,P02,F02,3,4,1,24,1,318,313.9,313.9,4,forebrain,2.96,0.0174,8.7,True,3000,30,0.0132,2026-07-15 15:35:00,982.3293,6.2964,0,5654527.1228
LZTBI-0132,tbi_high,2,CL04,P02,F02,3,5,2,48,1,318,313.9,313.9,4,forebrain,3.02,0.0166,7.8,True,3000,30,0.0239,2026-07-16 15:35:00,1615.3064,6.6505,2,14750132.6284
LZTBI-0132,tbi_high,2,CL04,P02,F02,3,6,3,72,1,318,313.9,313.9,4,forebrain,2.84,0.0162,4.3,True,3000,30,0.0301,2026-07-17 15:35:00,978.0707,7.5145,0,7539516.3134
LZTBI-0133,tbi_high,2,CL04,P02,F03,3,4,1,24,1,318,313.9,313.9,5,forebrain,3.03,0.011,3.3,True,3000,30,0.0303,2026-07-15 15:35:00,245.5521,4.1345,0,258745.5534
LZTBI-0133,tbi_high,2,CL04,P02,F03,3,5,2,48,1,318,313.9,313.9,5,forebrain,3.07,0.0192,23.0,True,3000,30,0.0217,2026-07-16 15:35:00,760.1174,5.0773,0,3398676.7897
LZTBI-0133,tbi_high,2,CL04,P02,F03,3,6,3,72,1,318,313.9,313.9,5,forebrain,3.1,0.0109,1.0,True,3000,30,0.0398,2026-07-17 15:35:00,383.2364,6.348,0,742621.4114
LZTBI-0134,tbi_high,2,CL04,P02,F04,3,4,1,24,1,318,313.9,313.9,6,forebrain,3.01,0.0159,2.9,True,3000,30,0.0335,2026-07-15 15:35:00,909.1637,6.1105,0,3539391.673
LZTBI-0134,tbi_high,2,CL04,P02,F04,3,5,2,48,1,318,313.9,313.9,6,forebrain,3.07,0.0206,24.8,True,3000,30,0.0396,2026-07-16 15:35:00,1449.5071,6.2345,0,11921438.4821
LZTBI-0134,tbi_high,2,CL04,P02,F04,3,6,3,72,1,318,313.9,313.9,6,forebrain,3.1,0.0149,8.3,True,3000,30,0.0171,2026-07-17 15:35:00,1992.6256,9.1692,4,34322421.1289
LZTBI-0135,tbi_low,2,CL04,P02,F05,3,4,1,24,1,112,114.0,114.0,7,forebrain,2.62,0.0181,10.6,True,3000,30,0.0345,2026-07-15 15:35:00,2202.9715,8.0271,6,36058895.934
LZTBI-0135,tbi_low,2,CL04,P02,F05,3,5,2,48,1,112,114.0,114.0,7,forebrain,2.57,0.0134,4.0,True,3000,30,0.0257,2026-07-16 15:35:00,570.213,5.2629,0,1405968.963
LZTBI-0135,tbi_low,2,CL04,P02,F05,3,6,3,72,1,112,114.0,114.0,7,forebrain,2.79,0.0187,5.4,True,3000,30,0.0373,2026-07-17 15:35:00,1312.3024,5.7494,2,10872642.6259
LZTBI-0136,sham,2,CL04,P02,F06,3,4,1,24,0,0,0.0,0.0,8,forebrain,2.94,0.011,26.5,True,3000,30,0.0173,2026-07-15 15:35:00,260.1162,3.7651,0,249434.1474
LZTBI-0136,sham,2,CL04,P02,F06,3,5,2,48,0,0,0.0,0.0,8,forebrain,3.01,0.0191,6.9,True,3000,30,0.0224,2026-07-16 15:35:00,606.9847,3.3268,0,1078882.3159
LZTBI-0136,sham,2,CL04,P02,F06,3,6,3,72,0,0,0.0,0.0,8,forebrain,2.79,0.0112,0.4,True,3000,30,0.0343,2026-07-17 15:35:00,373.9849,4.1698,0,434763.2639
LZTBI-0137,tbi_low,2,CL04,P02,F07,3,4,1,24,1,112,114.0,114.0,9,forebrain,2.59,0.0212,1.1,True,3000,30,0.0257,2026-07-15 15:35:00,779.1495,4.0293,0,2221523.1287
LZTBI-0137,tbi_low,2,CL04,P02,F07,3,5,2,48,1,112,114.0,114.0,9,forebrain,2.53,0.0156,7.9,True,3000,30,0.0088,2026-07-16 15:35:00,565.4476,3.2416,0,942965.4107
LZTBI-0137,tbi_low,2,CL04,P02,F07,3,6,3,72,1,112,114.0,114.0,9,forebrain,2.45,0.0199,14.2,True,3000,30,0.0298,2026-07-17 15:35:00,834.2184,4.8637,0,3318672.2572
LZTBI-0138,tbi_high,2,CL04,P02,F08,3,4,1,24,1,318,313.9,313.9,10,forebrain,2.99,0.0185,8.8,True,3000,30,0.0114,2026-07-15 15:35:00,734.3681,4.8794,0,2174254.0406
LZTBI-0138,tbi_high,2,CL04,P02,F08,3,5,2,48,1,318,313.9,313.9,10,forebrain,2.58,0.0111,7.6,True,3000,30,0.0199,2026-07-16 15:35:00,830.9446,6.9809,2,4702891.6492
LZTBI-0138,tbi_high,2,CL04,P02,F08,3,6,3,72,1,318,313.9,313.9,10,forebrain,2.58,0.0191,10.4,True,3000,30,0.0304,2026-07-17 15:35:00,1463.5412,7.3108,2,15188878.5512
LZTBI-0139,tbi_moderate,2,CL04,P02,F09,3,4,1,24,1,214,214.9,214.9,11,forebrain,2.62,0.0182,0.4,True,3000,30,0.0213,2026-07-15 15:35:00,1041.1502,4.7738,0,5251564.2816
LZTBI-0139,tbi_moderate,2,CL04,P02,F09,3,5,2,48,1,214,214.9,214.9,11,forebrain,2.66,0.0156,12.9,True,3000,30,0.014,2026-07-16 15:35:00,825.1326,5.7503,0,3944047.6779
LZTBI-0139,tbi_moderate,2,CL04,P02,F09,3,6,3,72,1,214,214.9,214.9,11,forebrain,2.64,0.0192,14.7,True,3000,30,0.0076,2026-07-17 15:35:00,1758.2479,7.1682,2,18477757.5559
LZTBI-0140,tbi_moderate,2,CL04,P02,F10,3,4,1,24,1,214,214.9,214.9,12,forebrain,3.04,0.0168,13.6,True,3000,30,0.0111,2026-07-15 15:35:00,699.0801,4.8088,0,2174680.1944
LZTBI-0140,tbi_moderate,2,CL04,P02,F10,3,5,2,48,1,214,214.9,214.9,12,forebrain,2.99,0.0172,5.1,True,3000,30,0.0336,2026-07-16 15:35:00,810.184,5.1761,0,3695860.4169
LZTBI-0140,tbi_moderate,2,CL04,P02,F10,3,6,3,72,1,214,214.9,214.9,12,forebrain,3.07,0.018,1.8,True,3000,30,0.0345,2026-07-17 15:35:00,949.7358,5.9993,0,5376462.0757
LZTBI-0141,tbi_low,2,CL04,P02,G01,3,4,1,24,1,112,114.0,114.0,13,forebrain,2.74,0.0146,9.7,True,3000,30,0.0194,2026-07-15 15:35:00,515.1116,6.2225,0,1517232.7018
LZTBI-0141,tbi_low,2,CL04,P02,G01,3,5,2,48,1,112,114.0,114.0,13,forebrain,2.82,0.0221,11.3,True,3000,30,0.0254,2026-07-16 15:35:00,1208.2104,5.358,0,7682968.5152
LZTBI-0141,tbi_low,2,CL04,P02,G01,3,6,3,72,1,112,114.0,114.0,13,forebrain,2.91,0.0149,2.1,True,3000,30,0.0314,2026-07-17 15:35:00,952.637,6.7904,0,5910458.093
LZTBI-0142,tbi_low,2,CL04,P02,G02,3,4,1,24,1,112,114.0,114.0,14,forebrain,3.04,0.0166,9.4,True,3000,30,0.0322,2026-07-15 15:35:00,499.7125,3.0311,0,667081.3528
LZTBI-0142,tbi_low,2,CL04,P02,G02,3,5,2,48,1,112,114.0,114.0,14,forebrain,2.99,0.0186,2.9,True,3000,30,0.0233,2026-07-16 15:35:00,504.4975,4.6611,0,1211083.7039
LZTBI-0142,tbi_low,2,CL04,P02,G02,3,6,3,72,1,112,114.0,114.0,14,forebrain,2.94,0.0162,18.2,True,3000,30,0.0411,2026-07-17 15:35:00,439.8338,4.0518,0,786168.12
LZTBI-0143,tbi_high,2,CL04,P02,G03,3,4,1,24,1,318,313.9,313.9,15,forebrain,2.64,0.0199,8.4,True,3000,30,0.0307,2026-07-15 15:35:00,1256.5567,6.4526,0,10703921.4549
LZTBI-0143,tbi_high,2,CL04,P02,G03,3,5,2,48,1,318,313.9,313.9,15,forebrain,2.71,0.0099,2.7,True,3000,30,0.0085,2026-07-16 15:35:00,425.3493,6.7751,0,1240679.6769
LZTBI-0143,tbi_high,2,CL04,P02,G03,3,6,3,72,1,318,313.9,313.9,15,forebrain,2.58,0.019,18.4,True,3000,30,0.0187,2026-07-17 15:35:00,1171.558,6.5021,0,7191770.6163
LZTBI-0144,sham,2,CL04,P02,G04,3,4,1,24,0,0,0.0,0.0,16,forebrain,3.37,0.0143,16.6,True,3000,30,0.0392,2026-07-15 15:35:00,273.8026,3.1821,0,262322.2
LZTBI-0144,sham,2,CL04,P02,G04,3,5,2,48,0,0,0.0,0.0,16,forebrain,3.34,0.0218,5.0,True,3000,30,0.0312,2026-07-16 15:35:00,785.3634,4.1892,0,2480905.5708
LZTBI-0144,sham,2,CL04,P02,G04,3,6,3,72,0,0,0.0,0.0,16,forebrain,3.34,0.0135,5.5,True,3000,30,0.0253,2026-07-17 15:35:00,341.2665,3.491,0,386635.2455
LZTBI-0145,sham,2,CL04,P02,G05,3,4,1,24,0,0,0.0,0.0,1,forebrain,3.11,0.0137,18.9,True,3000,30,0.0288,2026-07-15 16:00:00,340.718,4.257,0,392023.5018
LZTBI-0145,sham,2,CL04,P02,G05,3,5,2,48,0,0,0.0,0.0,1,forebrain,3.09,0.0244,9.2,True,3000,30,0.0117,2026-07-16 16:00:00,896.4374,3.4848,0,2268387.8955
LZTBI-0145,sham,2,CL04,P02,G05,3,6,3,72,0,0,0.0,0.0,1,forebrain,3.05,0.0136,7.0,True,3000,30,0.0227,2026-07-17 16:00:00,344.9629,3.5752,0,335173.5359
LZTBI-0146,tbi_high,2,CL04,P02,G06,3,4,1,24,1,318,313.9,313.9,2,forebrain,3.01,0.0171,18.1,True,3000,30,0.0255,2026-07-15 16:00:00,2262.0762,8.5889,4,35267439.0273
LZTBI-0146,tbi_high,2,CL04,P02,G06,3,5,2,48,1,318,313.9,313.9,2,forebrain,2.97,0.0173,9.4,True,3000,30,0.0171,2026-07-16 16:00:00,2829.9098,8.9174,6,65718461.5401
LZTBI-0146,tbi_high,2,CL04,P02,G06,3,6,3,72,1,318,313.9,313.9,2,forebrain,2.92,0.0168,0.5,True,3000,30,0.0358,2026-07-17 16:00:00,1778.0563,7.5325,2,20171114.9529
LZTBI-0147,tbi_low,2,CL04,P02,G07,3,4,1,24,1,112,114.0,114.0,3,forebrain,2.63,0.0222,5.2,True,3000,30,0.0301,2026-07-15 16:00:00,1025.5987,3.9553,0,3305110.2114
LZTBI-0147,tbi_low,2,CL04,P02,G07,3,5,2,48,1,112,114.0,114.0,3,forebrain,2.71,0.0149,13.5,True,3000,30,0.0085,2026-07-16 16:00:00,382.6069,4.3402,0,597721.9551
LZTBI-0148,tbi_high,2,CL04,P02,G08,3,4,1,24,1,318,313.9,313.9,4,forebrain,2.87,0.0105,29.7,True,3000,30,0.0361,2026-07-15 16:00:00,622.751,7.4264,0,3039677.6281
LZTBI-0148,tbi_high,2,CL04,P02,G08,3,5,2,48,1,318,313.9,313.9,4,forebrain,2.88,0.0203,5.1,True,3000,30,0.0289,2026-07-16 16:00:00,2061.5511,8.7051,2,36670140.622
LZTBI-0148,tbi_high,2,CL04,P02,G08,3,6,3,72,1,318,313.9,313.9,4,forebrain,2.91,0.0116,4.5,True,3000,30,0.0223,2026-07-17 16:00:00,2111.5756,9.4934,4,34357741.3339
LZTBI-0149,tbi_moderate,2,CL04,P02,G09,3,4,1,24,1,214,214.9,214.9,5,forebrain,2.55,0.0203,3.9,True,3000,30,0.0266,2026-07-15 16:00:00,941.8044,4.6338,0,3753166.539
LZTBI-0149,tbi_moderate,2,CL04,P02,G09,3,5,2,48,1,214,214.9,214.9,5,forebrain,2.74,0.0104,10.2,True,3000,30,0.0332,2026-07-16 16:00:00,387.0473,5.6359,0,824766.2405
LZTBI-0149,tbi_moderate,2,CL04,P02,G09,3,6,3,72,1,214,214.9,214.9,5,forebrain,2.89,0.02,13.7,True,3000,30,0.0128,2026-07-17 16:00:00,1127.3108,6.3681,0,9526903.5368
LZTBI-0150,tbi_high,2,CL04,P02,G10,3,4,1,24,1,318,313.9,313.9,6,forebrain,3.0,0.0085,0.9,True,3000,30,0.0096,2026-07-15 16:00:00,1587.198,8.0396,4,15415773.9622
LZTBI-0150,tbi_high,2,CL04,P02,G10,3,5,2,48,1,318,313.9,313.9,6,forebrain,3.1,0.0214,22.5,True,3000,30,0.0189,2026-07-16 16:00:00,2197.2358,8.1315,2,31261384.875
LZTBI-0150,tbi_high,2,CL04,P02,G10,3,6,3,72,1,318,313.9,313.9,6,forebrain,2.76,0.0085,17.4,True,3000,30,0.022,2026-07-17 16:00:00,1176.8451,7.8678,2,9047581.9618
LZTBI-0151,tbi_high,2,CL04,P02,H01,3,4,1,24,1,318,313.9,313.9,7,forebrain,3.11,0.019,13.6,True,3000,30,0.0127,2026-07-15 16:00:00,1591.1774,7.0943,0,16536364.6746
LZTBI-0151,tbi_high,2,CL04,P02,H01,3,5,2,48,1,318,313.9,313.9,7,forebrain,3.1,0.0157,1.2,True,3000,30,0.0325,2026-07-16 16:00:00,1642.3355,8.2239,2,18474985.4687
LZTBI-0151,tbi_high,2,CL04,P02,H01,3,6,3,72,1,318,313.9,313.9,7,forebrain,3.08,0.0206,11.3,True,3000,30,0.0261,2026-07-17 16:00:00,2835.4068,8.6299,4,56447189.0284
LZTBI-0152,tbi_moderate,2,CL04,P02,H02,3,4,1,24,1,214,214.9,214.9,8,forebrain,3.0,0.0165,12.9,True,3000,30,0.0317,2026-07-15 16:00:00,518.4231,4.5632,0,1006399.4
LZTBI-0152,tbi_moderate,2,CL04,P02,H02,3,5,2,48,1,214,214.9,214.9,8,forebrain,2.91,0.0191,19.8,True,3000,30,0.0108,2026-07-16 16:00:00,1010.9439,4.8369,0,4101075.5768
LZTBI-0152,tbi_moderate,2,CL04,P02,H02,3,6,3,72,1,214,214.9,214.9,8,forebrain,2.84,0.0156,7.3,True,3000,30,0.0181,2026-07-17 16:00:00,747.7655,5.8302,0,2880396.0852
LZTBI-0153,tbi_moderate,2,CL04,P02,H03,3,4,1,24,1,214,214.9,214.9,9,forebrain,3.1,0.0174,23.6,True,3000,30,0.0336,2026-07-15 16:00:00,662.2416,4.2439,0,1893430.9999
LZTBI-0153,tbi_moderate,2,CL04,P02,H03,3,5,2,48,1,214,214.9,214.9,9,forebrain,3.09,0.0154,3.0,True,3000,30,0.0258,2026-07-16 16:00:00,1099.221,6.0636,2,6420478.6953
LZTBI-0153,tbi_moderate,2,CL04,P02,H03,3,6,3,72,1,214,214.9,214.9,9,forebrain,3.05,0.0166,7.7,True,3000,30,0.0193,2026-07-17 16:00:00,744.9102,5.272,0,2611957.2958
LZTBI-0154,tbi_moderate,2,CL04,P02,H04,3,4,1,24,1,214,214.9,214.9,10,forebrain,2.9,0.0176,9.7,True,3000,30,0.0234,2026-07-15 16:00:00,716.4622,5.2424,0,2554269.206
LZTBI-0154,tbi_moderate,2,CL04,P02,H04,3,5,2,48,1,214,214.9,214.9,10,forebrain,2.88,0.0167,9.7,True,3000,30,0.0458,2026-07-16 16:00:00,657.7123,5.1277,0,2066498.6762
LZTBI-0154,tbi_moderate,2,CL04,P02,H04,3,6,3,72,1,214,214.9,214.9,10,forebrain,3.01,0.0184,14.3,True,3000,30,0.0349,2026-07-17 16:00:00,980.1291,6.2023,0,4117201.014
LZTBI-0155,sham,2,CL04,P02,H05,3,4,1,24,0,0,0.0,0.0,11,forebrain,3.37,0.0161,9.6,True,3000,30,0.0266,2026-07-15 16:00:00,461.7339,3.8094,0,741652.5329
LZTBI-0155,sham,2,CL04,P02,H05,3,5,2,48,0,0,0.0,0.0,11,forebrain,3.38,0.0218,10.8,True,3000,30,0.0192,2026-07-16 16:00:00,953.8128,4.7455,0,3227570.2841
LZTBI-0155,sham,2,CL04,P02,H05,3,6,3,72,0,0,0.0,0.0,11,forebrain,3.35,0.0085,17.9,True,3000,30,0.0111,2026-07-17 16:00:00,252.2394,5.2529,0,318572.5817
LZTBI-0156,tbi_high,2,CL04,P02,H06,3,4,1,24,1,318,313.9,313.9,12,forebrain,2.89,0.0204,6.7,True,3000,30,0.0091,2026-07-15 16:00:00,1722.9382,6.5286,2,18239134.1601
LZTBI-0156,tbi_high,2,CL04,P02,H06,3,5,2,48,1,318,313.9,313.9,12,forebrain,2.89,0.0093,11.1,True,3000,30,0.0355,2026-07-16 16:00:00,1441.9347,8.637,4,18343162.8777
LZTBI-0156,tbi_high,2,CL04,P02,H06,3,6,3,72,1,318,313.9,313.9,12,forebrain,2.9,0.0207,11.4,True,3000,30,0.0382,2026-07-17 16:00:00,2626.9618,8.513,4,55728764.5755
LZTBI-0157,sham,2,CL04,P02,H07,3,4,1,24,0,0,0.0,0.0,13,forebrain,3.08,0.0224,6.2,True,3000,30,0.017,2026-07-15 16:00:00,733.6755,2.7757,0,1405565.88
LZTBI-0157,sham,2,CL04,P02,H07,3,5,2,48,0,0,0.0,0.0,13,forebrain,3.11,0.0151,2.1,True,3000,30,0.0388,2026-07-16 16:00:00,422.447,2.9483,0,474927.534
LZTBI-0157,sham,2,CL04,P02,H07,3,6,3,72,0,0,0.0,0.0,13,forebrain,3.29,0.0235,2.2,True,3000,30,0.0336,2026-07-17 16:00:00,950.5538,3.7616,0,3334944.9268
LZTBI-0158,tbi_low,2,CL04,P02,H08,3,4,1,24,1,112,114.0,114.0,14,forebrain,2.84,0.0144,17.9,True,3000,30,0.0369,2026-07-15 16:00:00,269.5941,3.0204,0,213717.7087
LZTBI-0158,tbi_low,2,CL04,P02,H08,3,5,2,48,1,112,114.0,114.0,14,forebrain,2.81,0.0184,7.4,True,3000,30,0.0188,2026-07-16 16:00:00,459.6587,2.9895,0,543903.7385
LZTBI-0158,tbi_low,2,CL04,P02,H08,3,6,3,72,1,112,114.0,114.0,14,forebrain,2.96,0.0158,8.6,True,3000,30,0.0131,2026-07-17 16:00:00,321.5984,3.4621,0,301099.314
LZTBI-0159,tbi_moderate,2,CL04,P02,H09,3,4,1,24,1,214,214.9,214.9,15,forebrain,2.63,0.0142,12.0,True,3000,30,0.0179,2026-07-15 16:00:00,1155.8449,7.1981,2,9265714.6434
LZTBI-0159,tbi_moderate,2,CL04,P02,H09,3,5,2,48,1,214,214.9,214.9,15,forebrain,2.58,0.0233,9.2,True,3000,30,0.032,2026-07-16 16:00:00,1638.6854,6.4702,0,13707527.5665
LZTBI-0159,tbi_moderate,2,CL04,P02,H09,3,6,3,72,1,214,214.9,214.9,15,forebrain,2.56,0.0139,4.8,True,3000,30,0.0249,2026-07-17 16:00:00,913.3959,7.1539,0,5752715.5329
LZTBI-0160,tbi_low,2,CL04,P02,H10,3,4,1,24,1,112,114.0,114.0,16,forebrain,3.06,0.0128,21.0,True,3000,30,0.0182,2026-07-15 16:00:00,654.436,5.2172,0,1652925.1318
LZTBI-0160,tbi_low,2,CL04,P02,H10,3,5,2,48,1,112,114.0,114.0,16,forebrain,3.02,0.0254,4.9,True,3000,30,0.0109,2026-07-16 16:00:00,1757.2578,6.9826,0,23070428.1539
LZTBI-0160,tbi_low,2,CL04,P02,H10,3,6,3,72,1,112,114.0,114.0,16,forebrain,2.96,0.0133,2.4,True,3000,30,0.0315,2026-07-17 16:00:00,1352.0521,7.6567,2,14188861.4102
LZTBI-0161,tbi_low,3,CL05,P03,A01,3,4,1,24,1,112,114.7,114.7,1,forebrain,2.88,0.0099,11.1,True,3000,30,0.0112,2026-07-16 14:00:00,267.9961,4.7001,0,325140.7426
LZTBI-0161,tbi_low,3,CL05,P03,A01,3,5,2,48,1,112,114.7,114.7,1,forebrain,2.91,0.0202,5.2,True,3000,30,0.0211,2026-07-17 14:00:00,1123.6275,5.9724,0,5127458.888
LZTBI-0161,tbi_low,3,CL05,P03,A01,3,6,3,72,1,112,114.7,114.7,1,forebrain,2.83,0.0104,0.6,True,3000,30,0.0255,2026-07-18 14:00:00,333.1518,4.9436,0,507089.328
LZTBI-0162,tbi_low,3,CL05,P03,A02,3,4,1,24,1,112,114.7,114.7,2,forebrain,2.98,0.0152,8.8,True,3000,30,0.0332,2026-07-16 14:00:00,458.031,4.2545,0,777948.2374
LZTBI-0162,tbi_low,3,CL05,P03,A02,3,5,2,48,1,112,114.7,114.7,2,forebrain,2.99,0.0179,3.5,True,3000,30,0.0259,2026-07-17 14:00:00,736.0573,4.0029,0,1857658.014
LZTBI-0162,tbi_low,3,CL05,P03,A02,3,6,3,72,1,112,114.7,114.7,2,forebrain,2.62,0.0165,0.6,True,3000,30,0.0212,2026-07-18 14:00:00,989.9729,4.8982,2,4558179.1844
LZTBI-0163,tbi_high,3,CL05,P03,A03,3,4,1,24,1,318,309.6,309.6,3,forebrain,3.0,0.0195,4.7,True,3000,30,0.0251,2026-07-16 14:00:00,1090.5239,6.1713,0,7384743.4394
LZTBI-0163,tbi_high,3,CL05,P03,A03,3,5,2,48,1,318,309.6,309.6,3,forebrain,2.97,0.0109,18.9,True,3000,30,0.0353,2026-07-17 14:00:00,463.7586,5.9788,0,1527211.4198
LZTBI-0163,tbi_high,3,CL05,P03,A03,3,6,3,72,1,318,309.6,309.6,3,forebrain,2.98,0.0202,14.4,True,3000,30,0.0167,2026-07-18 14:00:00,1368.6912,6.2527,0,12799900.1048
LZTBI-0164,sham,3,CL05,P03,A04,3,4,1,24,0,0,0.0,0.0,4,forebrain,2.76,0.0115,8.8,True,3000,30,0.0375,2026-07-16 14:00:00,256.6047,4.262,0,299973.4321
LZTBI-0164,sham,3,CL05,P03,A04,3,5,2,48,0,0,0.0,0.0,4,forebrain,2.81,0.0186,20.1,True,3000,30,0.0292,2026-07-17 14:00:00,652.2002,4.7327,0,1805407.6645
LZTBI-0164,sham,3,CL05,P03,A04,3,6,3,72,0,0,0.0,0.0,4,forebrain,2.89,0.0114,2.3,True,3000,30,0.0199,2026-07-18 14:00:00,312.6214,3.6552,0,325751.05
LZTBI-0165,tbi_high,3,CL05,P03,A05,3,4,1,24,1,318,309.6,309.6,5,forebrain,3.12,0.0171,2.3,True,3000,30,0.0252,2026-07-16 14:00:00,1793.2941,7.0302,2,17472358.0682
LZTBI-0165,tbi_high,3,CL05,P03,A05,3,5,2,48,1,318,309.6,309.6,5,forebrain,3.04,0.016,16.5,True,3000,30,0.0345,2026-07-17 14:00:00,1789.8056,9.1119,2,22019610.2313
LZTBI-0165,tbi_high,3,CL05,P03,A05,3,6,3,72,1,318,309.6,309.6,5,forebrain,3.28,0.0167,13.0,True,3000,30,0.0342,2026-07-18 14:00:00,2075.7295,9.0638,2,37412361.0281
LZTBI-0166,sham,3,CL05,P03,A06,3,4,1,24,0,0,0.0,0.0,6,forebrain,3.16,0.0193,15.5,True,3000,30,0.0254,2026-07-16 14:00:00,604.4807,3.4822,0,1308664.0051
LZTBI-0166,sham,3,CL05,P03,A06,3,5,2,48,0,0,0.0,0.0,6,forebrain,3.14,0.0165,6.3,True,3000,30,0.0195,2026-07-17 14:00:00,530.3552,4.6107,0,1321637.9704
LZTBI-0166,sham,3,CL05,P03,A06,3,6,3,72,0,0,0.0,0.0,6,forebrain,3.15,0.0206,5.6,True,3000,30,0.0175,2026-07-18 14:00:00,613.6865,3.3161,0,1307290.0472
LZTBI-0167,sham,3,CL05,P03,A07,3,4,1,24,0,0,0.0,0.0,7,forebrain,2.88,0.0227,0.6,True,3000,30,0.027,2026-07-16 14:00:00,720.316,3.1543,0,1778108.0639
LZTBI-0167,sham,3,CL05,P03,A07,3,5,2,48,0,0,0.0,0.0,7,forebrain,2.93,0.0155,10.7,True,3000,30,0.0342,2026-07-17 14:00:00,474.7078,2.8192,0,559876.0302
LZTBI-0167,sham,3,CL05,P03,A07,3,6,3,72,0,0,0.0,0.0,7,forebrain,2.97,0.0227,17.9,True,3000,30,0.0129,2026-07-18 14:00:00,691.172,2.8532,0,1224267.0889
LZTBI-0168,tbi_low,3,CL05,P03,A08,3,4,1,24,1,112,114.7,114.7,8,forebrain,3.03,0.0217,7.5,True,3000,30,0.0179,2026-07-16 14:00:00,852.6208,2.9444,0,2017324.1444
LZTBI-0168,tbi_low,3,CL05,P03,A08,3,5,2,48,1,112,114.7,114.7,8,forebrain,2.99,0.0152,21.4,True,3000,30,0.0347,2026-07-17 14:00:00,454.9934,4.3029,0,787087.3477
LZTBI-0168,tbi_low,3,CL05,P03,A08,3,6,3,72,1,112,114.7,114.7,8,forebrain,2.95,0.0202,8.0,True,3000,30,0.0241,2026-07-18 14:00:00,703.9325,3.6755,0,1780821.6855
LZTBI-0169,tbi_high,3,CL05,P03,A09,3,4,1,24,1,318,309.6,309.6,9,forebrain,3.1,0.0114,24.9,True,3000,30,0.0245,2026-07-16 14:00:00,480.1712,7.1768,0,1436584.2704
LZTBI-0169,tbi_high,3,CL05,P03,A09,3,5,2,48,1,318,309.6,309.6,9,forebrain,3.07,0.0186,2.6,True,3000,30,0.031,2026-07-17 14:00:00,1380.9303,7.1314,0,12642928.0533
