fish_id,group,batch,clutch_id,plate_id,well_id,tbi_dpf,dpf,days_post_tbi,hours_post_tbi,n_weight_drops,nominal_peak_pressure_kpa,measured_peak_pressure_kpa,cumulative_pressure_burden_kpa_hits,channel,electrode_target,electrode_impedance_mohm,rms_noise_mv,electrode_shift_pct,qc_pass,sampling_rate_hz,recording_duration_min,artifact_fraction,lfp_mean_uv,lfp_variance_uv2,lfp_skewness,lfp_kurtosis,lfp_fourth_power_mean_uv4,lfp_seizure_event_rate_per_h,lfp_ica_complexity,is_synthetic
LZTBI-0123,tbi_moderate,2,CL04,P02,E03,3,6,3,72,1,214,214.9,214.9,11,forebrain,3.29,0.0102,2.0,True,3000,30,0.0241,1.3029,243.2815,0.3965,3.9589,214640.4058,0,0.7916,False
LZTBI-0124,tbi_low,2,CL04,P02,E04,3,4,1,24,1,112,114.0,114.0,12,forebrain,2.71,0.0145,6.5,True,3000,30,0.0203,2.4648,514.934,0.7702,4.6325,1145370.5444,0,0.6966,False
LZTBI-0124,tbi_low,2,CL04,P02,E04,3,5,2,48,1,112,114.0,114.0,12,forebrain,2.57,0.0218,15.2,True,3000,30,0.0126,5.72,1225.4911,0.3639,4.3331,5615816.7869,0,0.6661,False
LZTBI-0124,tbi_low,2,CL04,P02,E04,3,6,3,72,1,112,114.0,114.0,12,forebrain,2.99,0.0152,4.2,True,3000,30,0.0321,9.3163,1148.1066,0.8797,6.9252,9117152.0755,2,0.5166,False
LZTBI-0125,tbi_high,2,CL04,P02,E05,3,4,1,24,1,318,313.9,313.9,13,forebrain,3.4,0.0233,1.4,True,3000,30,0.0281,8.5889,3128.5175,0.9487,8.3913,73024414.6974,4,0.3356,False
LZTBI-0125,tbi_high,2,CL04,P02,E05,3,5,2,48,1,318,313.9,313.9,13,forebrain,3.37,0.0136,13.8,True,3000,30,0.0373,9.9711,1827.7656,1.214,9.7479,29689514.6444,4,0.3096,False
LZTBI-0125,tbi_high,2,CL04,P02,E05,3,6,3,72,1,318,313.9,313.9,13,forebrain,3.35,0.0215,10.7,True,3000,30,0.035,8.8284,2020.223,0.8017,7.2365,26283151.7915,0,0.4092,False
LZTBI-0126,tbi_high,2,CL04,P02,E06,3,4,1,24,1,318,313.9,313.9,14,forebrain,3.09,0.0127,18.6,True,3000,30,0.0393,2.6453,438.8184,0.4733,4.6847,712953.5352,0,0.6684,False
LZTBI-0126,tbi_high,2,CL04,P02,E06,3,5,2,48,1,318,313.9,313.9,14,forebrain,3.12,0.0185,9.5,True,3000,30,0.0286,2.798,924.4772,0.3379,5.201,3512650.7569,0,0.5504,False
LZTBI-0126,tbi_high,2,CL04,P02,E06,3,6,3,72,1,318,313.9,313.9,14,forebrain,3.01,0.01,12.0,True,3000,30,0.0289,7.7021,837.6297,0.5102,7.4555,4667100.3151,2,0.514,False
LZTBI-0127,tbi_low,2,CL04,P02,E07,3,4,1,24,1,112,114.0,114.0,15,forebrain,3.34,0.0117,13.1,True,3000,30,0.0115,2.6828,407.4825,-0.0146,3.947,540840.2041,0,0.8361,False
LZTBI-0127,tbi_low,2,CL04,P02,E07,3,5,2,48,1,112,114.0,114.0,15,forebrain,3.29,0.0192,2.6,True,3000,30,0.0216,-0.5472,668.3064,-0.0491,3.2278,1199558.6559,0,0.8189,False
LZTBI-0127,tbi_low,2,CL04,P02,E07,3,6,3,72,1,112,114.0,114.0,15,forebrain,3.22,0.0126,9.0,True,3000,30,0.0309,1.0569,375.4562,0.0648,5.1026,674547.349,0,0.7687,False
LZTBI-0128,tbi_moderate,2,CL04,P02,E08,3,4,1,24,1,214,214.9,214.9,16,forebrain,3.17,0.0091,6.8,True,3000,30,0.0069,9.562,448.3685,0.7428,6.3965,971028.218,0,0.5899,False
LZTBI-0128,tbi_moderate,2,CL04,P02,E08,3,5,2,48,1,214,214.9,214.9,16,forebrain,3.22,0.0206,27.9,True,3000,30,0.0275,11.786,1336.2507,0.9076,7.2156,11892933.424,0,0.4093,False
LZTBI-0128,tbi_moderate,2,CL04,P02,E08,3,6,3,72,1,214,214.9,214.9,16,forebrain,3.27,0.0095,2.4,True,3000,30,0.02,7.3965,1125.5618,1.2147,9.5443,11545324.6353,2,0.3887,False
LZTBI-0129,tbi_low,2,CL04,P02,E09,3,4,1,24,1,112,114.0,114.0,1,forebrain,2.9,0.018,13.4,True,3000,30,0.01,3.9226,1009.4628,0.6003,5.8471,5171468.1882,2,0.7736,False
LZTBI-0129,tbi_low,2,CL04,P02,E09,3,5,2,48,1,112,114.0,114.0,1,forebrain,2.89,0.0156,10.2,True,3000,30,0.0166,2.7425,590.9682,0.6638,5.3135,1955768.4278,0,0.7505,False
LZTBI-0129,tbi_low,2,CL04,P02,E09,3,6,3,72,1,112,114.0,114.0,1,forebrain,2.99,0.0185,9.6,True,3000,30,0.0295,4.5757,667.6867,0.2581,3.7481,1667173.6911,0,0.7996,False
LZTBI-0130,sham,2,CL04,P02,E10,3,4,1,24,0,0,0.0,0.0,2,forebrain,3.19,0.0269,9.3,True,3000,30,0.0264,3.8082,1179.3981,0.5287,4.6972,5966583.695,0,0.8323,False
LZTBI-0130,sham,2,CL04,P02,E10,3,5,2,48,0,0,0.0,0.0,2,forebrain,3.28,0.0122,6.0,True,3000,30,0.0323,-1.2368,299.8165,0.1982,4.0946,340135.604,0,0.8285,False
LZTBI-0130,sham,2,CL04,P02,E10,3,6,3,72,0,0,0.0,0.0,2,forebrain,3.33,0.0278,6.9,True,3000,30,0.0101,2.2361,1474.8006,0.7764,4.8776,9884008.4657,0,0.7588,False
LZTBI-0131,sham,2,CL04,P02,F01,3,4,1,24,0,0,0.0,0.0,3,forebrain,2.97,0.0197,3.9,True,3000,30,0.0365,1.5612,564.3991,-0.1262,2.9261,888517.2368,0,0.8326,False
LZTBI-0131,sham,2,CL04,P02,F01,3,5,2,48,0,0,0.0,0.0,3,forebrain,2.93,0.0163,8.3,True,3000,30,0.0304,3.5477,604.9752,0.4991,4.946,1553678.0825,0,0.8206,False
LZTBI-0131,sham,2,CL04,P02,F01,3,6,3,72,0,0,0.0,0.0,3,forebrain,2.93,0.021,7.3,True,3000,30,0.0195,1.5789,1014.5343,0.4514,4.4827,4556028.9442,0,0.7923,False
LZTBI-0132,tbi_high,2,CL04,P02,F02,3,4,1,24,1,318,313.9,313.9,4,forebrain,2.96,0.0174,8.7,True,3000,30,0.0132,7.4066,982.3293,0.8372,6.2964,5654527.1228,0,0.5591,False
LZTBI-0132,tbi_high,2,CL04,P02,F02,3,5,2,48,1,318,313.9,313.9,4,forebrain,3.02,0.0166,7.8,True,3000,30,0.0239,9.3199,1615.3064,1.161,6.6505,14750132.6284,2,0.3432,False
LZTBI-0132,tbi_high,2,CL04,P02,F02,3,6,3,72,1,318,313.9,313.9,4,forebrain,2.84,0.0162,4.3,True,3000,30,0.0301,10.1118,978.0707,1.0015,7.5145,7539516.3134,0,0.4049,False
LZTBI-0133,tbi_high,2,CL04,P02,F03,3,4,1,24,1,318,313.9,313.9,5,forebrain,3.03,0.011,3.3,True,3000,30,0.0303,2.2387,245.5521,0.2572,4.1345,258745.5534,0,0.8161,False
LZTBI-0133,tbi_high,2,CL04,P02,F03,3,5,2,48,1,318,313.9,313.9,5,forebrain,3.07,0.0192,23.0,True,3000,30,0.0217,1.6671,760.1174,0.2631,5.0773,3398676.7897,0,0.865,False
LZTBI-0133,tbi_high,2,CL04,P02,F03,3,6,3,72,1,318,313.9,313.9,5,forebrain,3.1,0.0109,1.0,True,3000,30,0.0398,6.8988,383.2364,0.2865,6.348,742621.4114,0,0.6407,False
LZTBI-0134,tbi_high,2,CL04,P02,F04,3,4,1,24,1,318,313.9,313.9,6,forebrain,3.01,0.0159,2.9,True,3000,30,0.0335,4.5765,909.1637,0.4438,6.1105,3539391.673,0,0.485,False
LZTBI-0134,tbi_high,2,CL04,P02,F04,3,5,2,48,1,318,313.9,313.9,6,forebrain,3.07,0.0206,24.8,True,3000,30,0.0396,8.1082,1449.5071,1.0487,6.2345,11921438.4821,0,0.4944,False
LZTBI-0134,tbi_high,2,CL04,P02,F04,3,6,3,72,1,318,313.9,313.9,6,forebrain,3.1,0.0149,8.3,True,3000,30,0.0171,11.4461,1992.6256,1.1427,9.1692,34322421.1289,4,0.4574,False
LZTBI-0135,tbi_low,2,CL04,P02,F05,3,4,1,24,1,112,114.0,114.0,7,forebrain,2.62,0.0181,10.6,True,3000,30,0.0345,6.5066,2202.9715,0.9949,8.0271,36058895.934,6,0.4757,False
LZTBI-0135,tbi_low,2,CL04,P02,F05,3,5,2,48,1,112,114.0,114.0,7,forebrain,2.57,0.0134,4.0,True,3000,30,0.0257,5.7975,570.213,0.9018,5.2629,1405968.963,0,0.5923,False
LZTBI-0135,tbi_low,2,CL04,P02,F05,3,6,3,72,1,112,114.0,114.0,7,forebrain,2.79,0.0187,5.4,True,3000,30,0.0373,4.0613,1312.3024,-0.0557,5.7494,10872642.6259,2,0.6188,False
LZTBI-0136,sham,2,CL04,P02,F06,3,4,1,24,0,0,0.0,0.0,8,forebrain,2.94,0.011,26.5,True,3000,30,0.0173,2.6812,260.1162,0.0201,3.7651,249434.1474,0,0.9181,False
LZTBI-0136,sham,2,CL04,P02,F06,3,5,2,48,0,0,0.0,0.0,8,forebrain,3.01,0.0191,6.9,True,3000,30,0.0224,4.8166,606.9847,0.1388,3.3268,1078882.3159,0,0.8594,False
LZTBI-0136,sham,2,CL04,P02,F06,3,6,3,72,0,0,0.0,0.0,8,forebrain,2.79,0.0112,0.4,True,3000,30,0.0343,4.6326,373.9849,0.3757,4.1698,434763.2639,0,0.8561,False
LZTBI-0137,tbi_low,2,CL04,P02,F07,3,4,1,24,1,112,114.0,114.0,9,forebrain,2.59,0.0212,1.1,True,3000,30,0.0257,5.2906,779.1495,0.2518,4.0293,2221523.1287,0,0.9246,False
LZTBI-0137,tbi_low,2,CL04,P02,F07,3,5,2,48,1,112,114.0,114.0,9,forebrain,2.53,0.0156,7.9,True,3000,30,0.0088,2.8754,565.4476,0.428,3.2416,942965.4107,0,0.8524,False
LZTBI-0137,tbi_low,2,CL04,P02,F07,3,6,3,72,1,112,114.0,114.0,9,forebrain,2.45,0.0199,14.2,True,3000,30,0.0298,5.9903,834.2184,0.6033,4.8637,3318672.2572,0,0.7591,False
LZTBI-0138,tbi_high,2,CL04,P02,F08,3,4,1,24,1,318,313.9,313.9,10,forebrain,2.99,0.0185,8.8,True,3000,30,0.0114,6.8058,734.3681,0.3253,4.8794,2174254.0406,0,0.7013,False
LZTBI-0138,tbi_high,2,CL04,P02,F08,3,5,2,48,1,318,313.9,313.9,10,forebrain,2.58,0.0111,7.6,True,3000,30,0.0199,7.9344,830.9446,0.3161,6.9809,4702891.6492,2,0.6499,False
LZTBI-0138,tbi_high,2,CL04,P02,F08,3,6,3,72,1,318,313.9,313.9,10,forebrain,2.58,0.0191,10.4,True,3000,30,0.0304,8.2004,1463.5412,1.2335,7.3108,15188878.5512,2,0.5991,False
LZTBI-0139,tbi_moderate,2,CL04,P02,F09,3,4,1,24,1,214,214.9,214.9,11,forebrain,2.62,0.0182,0.4,True,3000,30,0.0213,5.6913,1041.1502,0.35,4.7738,5251564.2816,0,0.6147,False
LZTBI-0139,tbi_moderate,2,CL04,P02,F09,3,5,2,48,1,214,214.9,214.9,11,forebrain,2.66,0.0156,12.9,True,3000,30,0.014,7.8121,825.1326,0.5005,5.7503,3944047.6779,0,0.5802,False
LZTBI-0139,tbi_moderate,2,CL04,P02,F09,3,6,3,72,1,214,214.9,214.9,11,forebrain,2.64,0.0192,14.7,True,3000,30,0.0076,7.3582,1758.2479,1.2498,7.1682,18477757.5559,2,0.4913,False
LZTBI-0140,tbi_moderate,2,CL04,P02,F10,3,4,1,24,1,214,214.9,214.9,12,forebrain,3.04,0.0168,13.6,True,3000,30,0.0111,4.4559,699.0801,0.8789,4.8088,2174680.1944,0,0.6177,False
LZTBI-0140,tbi_moderate,2,CL04,P02,F10,3,5,2,48,1,214,214.9,214.9,12,forebrain,2.99,0.0172,5.1,True,3000,30,0.0336,3.3323,810.184,0.5031,5.1761,3695860.4169,0,0.7518,False
LZTBI-0140,tbi_moderate,2,CL04,P02,F10,3,6,3,72,1,214,214.9,214.9,12,forebrain,3.07,0.018,1.8,True,3000,30,0.0345,4.3616,949.7358,0.5799,5.9993,5376462.0757,0,0.5765,False
LZTBI-0141,tbi_low,2,CL04,P02,G01,3,4,1,24,1,112,114.0,114.0,13,forebrain,2.74,0.0146,9.7,True,3000,30,0.0194,5.6239,515.1116,0.4767,6.2225,1517232.7018,0,0.6607,False
LZTBI-0141,tbi_low,2,CL04,P02,G01,3,5,2,48,1,112,114.0,114.0,13,forebrain,2.82,0.0221,11.3,True,3000,30,0.0254,6.9739,1208.2104,0.878,5.358,7682968.5152,0,0.6975,False
LZTBI-0141,tbi_low,2,CL04,P02,G01,3,6,3,72,1,112,114.0,114.0,13,forebrain,2.91,0.0149,2.1,True,3000,30,0.0314,6.5043,952.637,0.8249,6.7904,5910458.093,0,0.5988,False
LZTBI-0142,tbi_low,2,CL04,P02,G02,3,4,1,24,1,112,114.0,114.0,14,forebrain,3.04,0.0166,9.4,True,3000,30,0.0322,2.827,499.7125,0.1089,3.0311,667081.3528,0,0.8851,False
LZTBI-0142,tbi_low,2,CL04,P02,G02,3,5,2,48,1,112,114.0,114.0,14,forebrain,2.99,0.0186,2.9,True,3000,30,0.0233,2.1653,504.4975,-0.1884,4.6611,1211083.7039,0,0.86,False
LZTBI-0142,tbi_low,2,CL04,P02,G02,3,6,3,72,1,112,114.0,114.0,14,forebrain,2.94,0.0162,18.2,True,3000,30,0.0411,0.8754,439.8338,-0.111,4.0518,786168.12,0,0.8361,False
LZTBI-0143,tbi_high,2,CL04,P02,G03,3,4,1,24,1,318,313.9,313.9,15,forebrain,2.64,0.0199,8.4,True,3000,30,0.0307,4.0335,1256.5567,1.1815,6.4526,10703921.4549,0,0.588,False
LZTBI-0143,tbi_high,2,CL04,P02,G03,3,5,2,48,1,318,313.9,313.9,15,forebrain,2.71,0.0099,2.7,True,3000,30,0.0085,4.0702,425.3493,0.8769,6.7751,1240679.6769,0,0.5062,False
LZTBI-0143,tbi_high,2,CL04,P02,G03,3,6,3,72,1,318,313.9,313.9,15,forebrain,2.58,0.019,18.4,True,3000,30,0.0187,5.2387,1171.558,0.385,6.5021,7191770.6163,0,0.5084,False
LZTBI-0144,sham,2,CL04,P02,G04,3,4,1,24,0,0,0.0,0.0,16,forebrain,3.37,0.0143,16.6,True,3000,30,0.0392,0.0754,273.8026,0.4581,3.1821,262322.2,0,0.9334,False
LZTBI-0144,sham,2,CL04,P02,G04,3,5,2,48,0,0,0.0,0.0,16,forebrain,3.34,0.0218,5.0,True,3000,30,0.0312,3.3158,785.3634,-0.3936,4.1892,2480905.5708,0,0.9097,False
LZTBI-0144,sham,2,CL04,P02,G04,3,6,3,72,0,0,0.0,0.0,16,forebrain,3.34,0.0135,5.5,True,3000,30,0.0253,0.2084,341.2665,0.1636,3.491,386635.2455,0,0.8962,False
LZTBI-0145,sham,2,CL04,P02,G05,3,4,1,24,0,0,0.0,0.0,1,forebrain,3.11,0.0137,18.9,True,3000,30,0.0288,0.9281,340.718,0.4475,4.257,392023.5018,0,0.9124,False
LZTBI-0145,sham,2,CL04,P02,G05,3,5,2,48,0,0,0.0,0.0,1,forebrain,3.09,0.0244,9.2,True,3000,30,0.0117,4.4768,896.4374,0.5313,3.4848,2268387.8955,0,0.8818,False
LZTBI-0145,sham,2,CL04,P02,G05,3,6,3,72,0,0,0.0,0.0,1,forebrain,3.05,0.0136,7.0,True,3000,30,0.0227,0.3698,344.9629,0.0892,3.5752,335173.5359,0,0.8353,False
LZTBI-0146,tbi_high,2,CL04,P02,G06,3,4,1,24,1,318,313.9,313.9,2,forebrain,3.01,0.0171,18.1,True,3000,30,0.0255,10.5738,2262.0762,1.1984,8.5889,35267439.0273,4,0.3747,False
LZTBI-0146,tbi_high,2,CL04,P02,G06,3,5,2,48,1,318,313.9,313.9,2,forebrain,2.97,0.0173,9.4,True,3000,30,0.0171,11.4142,2829.9098,1.6268,8.9174,65718461.5401,6,0.3333,False
LZTBI-0146,tbi_high,2,CL04,P02,G06,3,6,3,72,1,318,313.9,313.9,2,forebrain,2.92,0.0168,0.5,True,3000,30,0.0358,10.2741,1778.0563,1.0294,7.5325,20171114.9529,2,0.3639,False
LZTBI-0147,tbi_low,2,CL04,P02,G07,3,4,1,24,1,112,114.0,114.0,3,forebrain,2.63,0.0222,5.2,True,3000,30,0.0301,3.3776,1025.5987,1.0119,3.9553,3305110.2114,0,0.7934,False
LZTBI-0147,tbi_low,2,CL04,P02,G07,3,5,2,48,1,112,114.0,114.0,3,forebrain,2.71,0.0149,13.5,True,3000,30,0.0085,2.3049,382.6069,-0.2062,4.3402,597721.9551,0,0.8588,False
LZTBI-0148,tbi_high,2,CL04,P02,G08,3,4,1,24,1,318,313.9,313.9,4,forebrain,2.87,0.0105,29.7,True,3000,30,0.0361,8.3156,622.751,0.9732,7.4264,3039677.6281,0,0.5088,False
LZTBI-0148,tbi_high,2,CL04,P02,G08,3,5,2,48,1,318,313.9,313.9,4,forebrain,2.88,0.0203,5.1,True,3000,30,0.0289,7.952,2061.5511,1.6388,8.7051,36670140.622,2,0.3211,False
LZTBI-0148,tbi_high,2,CL04,P02,G08,3,6,3,72,1,318,313.9,313.9,4,forebrain,2.91,0.0116,4.5,True,3000,30,0.0223,13.9044,2111.5756,1.6184,9.4934,34357741.3339,4,0.2068,False
LZTBI-0149,tbi_moderate,2,CL04,P02,G09,3,4,1,24,1,214,214.9,214.9,5,forebrain,2.55,0.0203,3.9,True,3000,30,0.0266,5.8487,941.8044,0.6476,4.6338,3753166.539,0,0.7113,False
LZTBI-0149,tbi_moderate,2,CL04,P02,G09,3,5,2,48,1,214,214.9,214.9,5,forebrain,2.74,0.0104,10.2,True,3000,30,0.0332,4.5952,387.0473,0.451,5.6359,824766.2405,0,0.6094,False
LZTBI-0149,tbi_moderate,2,CL04,P02,G09,3,6,3,72,1,214,214.9,214.9,5,forebrain,2.89,0.02,13.7,True,3000,30,0.0128,5.3195,1127.3108,0.4928,6.3681,9526903.5368,0,0.6546,False
LZTBI-0150,tbi_high,2,CL04,P02,G10,3,4,1,24,1,318,313.9,313.9,6,forebrain,3.0,0.0085,0.9,True,3000,30,0.0096,8.6426,1587.198,1.1755,8.0396,15415773.9622,4,0.4383,False
LZTBI-0150,tbi_high,2,CL04,P02,G10,3,5,2,48,1,318,313.9,313.9,6,forebrain,3.1,0.0214,22.5,True,3000,30,0.0189,10.4049,2197.2358,1.3936,8.1315,31261384.875,2,0.3168,False
LZTBI-0150,tbi_high,2,CL04,P02,G10,3,6,3,72,1,318,313.9,313.9,6,forebrain,2.76,0.0085,17.4,True,3000,30,0.022,6.6557,1176.8451,1.2429,7.8678,9047581.9618,2,0.2806,False
LZTBI-0151,tbi_high,2,CL04,P02,H01,3,4,1,24,1,318,313.9,313.9,7,forebrain,3.11,0.019,13.6,True,3000,30,0.0127,8.4825,1591.1774,0.671,7.0943,16536364.6746,0,0.3859,False
LZTBI-0151,tbi_high,2,CL04,P02,H01,3,5,2,48,1,318,313.9,313.9,7,forebrain,3.1,0.0157,1.2,True,3000,30,0.0325,8.7423,1642.3355,0.8784,8.2239,18474985.4687,2,0.329,False
LZTBI-0151,tbi_high,2,CL04,P02,H01,3,6,3,72,1,318,313.9,313.9,7,forebrain,3.08,0.0206,11.3,True,3000,30,0.0261,10.7487,2835.4068,0.9795,8.6299,56447189.0284,4,0.1953,False
LZTBI-0152,tbi_moderate,2,CL04,P02,H02,3,4,1,24,1,214,214.9,214.9,8,forebrain,3.0,0.0165,12.9,True,3000,30,0.0317,4.7508,518.4231,0.4187,4.5632,1006399.4,0,0.7729,False
LZTBI-0152,tbi_moderate,2,CL04,P02,H02,3,5,2,48,1,214,214.9,214.9,8,forebrain,2.91,0.0191,19.8,True,3000,30,0.0108,4.9997,1010.9439,0.6403,4.8369,4101075.5768,0,0.7254,False
LZTBI-0152,tbi_moderate,2,CL04,P02,H02,3,6,3,72,1,214,214.9,214.9,8,forebrain,2.84,0.0156,7.3,True,3000,30,0.0181,4.9537,747.7655,0.6329,5.8302,2880396.0852,0,0.578,False
LZTBI-0153,tbi_moderate,2,CL04,P02,H03,3,4,1,24,1,214,214.9,214.9,9,forebrain,3.1,0.0174,23.6,True,3000,30,0.0336,4.6839,662.2416,0.3909,4.2439,1893430.9999,0,0.7871,False
LZTBI-0153,tbi_moderate,2,CL04,P02,H03,3,5,2,48,1,214,214.9,214.9,9,forebrain,3.09,0.0154,3.0,True,3000,30,0.0258,5.1905,1099.221,0.6278,6.0636,6420478.6953,2,0.67,False
LZTBI-0153,tbi_moderate,2,CL04,P02,H03,3,6,3,72,1,214,214.9,214.9,9,forebrain,3.05,0.0166,7.7,True,3000,30,0.0193,4.5408,744.9102,0.7199,5.272,2611957.2958,0,0.6974,False
LZTBI-0154,tbi_moderate,2,CL04,P02,H04,3,4,1,24,1,214,214.9,214.9,10,forebrain,2.9,0.0176,9.7,True,3000,30,0.0234,2.887,716.4622,1.0966,5.2424,2554269.206,0,0.7374,False
LZTBI-0154,tbi_moderate,2,CL04,P02,H04,3,5,2,48,1,214,214.9,214.9,10,forebrain,2.88,0.0167,9.7,True,3000,30,0.0458,3.353,657.7123,0.3953,5.1277,2066498.6762,0,0.7245,False
LZTBI-0154,tbi_moderate,2,CL04,P02,H04,3,6,3,72,1,214,214.9,214.9,10,forebrain,3.01,0.0184,14.3,True,3000,30,0.0349,6.9275,980.1291,0.8228,6.2023,4117201.014,0,0.5773,False
LZTBI-0155,sham,2,CL04,P02,H05,3,4,1,24,0,0,0.0,0.0,11,forebrain,3.37,0.0161,9.6,True,3000,30,0.0266,6.6848,461.7339,0.6605,3.8094,741652.5329,0,0.9192,False
LZTBI-0155,sham,2,CL04,P02,H05,3,5,2,48,0,0,0.0,0.0,11,forebrain,3.38,0.0218,10.8,True,3000,30,0.0192,4.4853,953.8128,0.2456,4.7455,3227570.2841,0,0.8158,False
LZTBI-0155,sham,2,CL04,P02,H05,3,6,3,72,0,0,0.0,0.0,11,forebrain,3.35,0.0085,17.9,True,3000,30,0.0111,5.3449,252.2394,0.5437,5.2529,318572.5817,0,0.6969,False
LZTBI-0156,tbi_high,2,CL04,P02,H06,3,4,1,24,1,318,313.9,313.9,12,forebrain,2.89,0.0204,6.7,True,3000,30,0.0091,5.1195,1722.9382,0.6865,6.5286,18239134.1601,2,0.5756,False
LZTBI-0156,tbi_high,2,CL04,P02,H06,3,5,2,48,1,318,313.9,313.9,12,forebrain,2.89,0.0093,11.1,True,3000,30,0.0355,10.7738,1441.9347,1.001,8.637,18343162.8777,4,0.4509,False
LZTBI-0156,tbi_high,2,CL04,P02,H06,3,6,3,72,1,318,313.9,313.9,12,forebrain,2.9,0.0207,11.4,True,3000,30,0.0382,10.1709,2626.9618,1.1485,8.513,55728764.5755,4,0.3551,False
LZTBI-0157,sham,2,CL04,P02,H07,3,4,1,24,0,0,0.0,0.0,13,forebrain,3.08,0.0224,6.2,True,3000,30,0.017,0.2042,733.6755,-0.0919,2.7757,1405565.88,0,0.9077,False
LZTBI-0157,sham,2,CL04,P02,H07,3,5,2,48,0,0,0.0,0.0,13,forebrain,3.11,0.0151,2.1,True,3000,30,0.0388,0.9489,422.447,0.8479,2.9483,474927.534,0,0.915,False
LZTBI-0157,sham,2,CL04,P02,H07,3,6,3,72,0,0,0.0,0.0,13,forebrain,3.29,0.0235,2.2,True,3000,30,0.0336,5.579,950.5538,0.2821,3.7616,3334944.9268,0,0.8714,False
LZTBI-0158,tbi_low,2,CL04,P02,H08,3,4,1,24,1,112,114.0,114.0,14,forebrain,2.84,0.0144,17.9,True,3000,30,0.0369,2.5903,269.5941,0.5312,3.0204,213717.7087,0,0.9594,False
LZTBI-0158,tbi_low,2,CL04,P02,H08,3,5,2,48,1,112,114.0,114.0,14,forebrain,2.81,0.0184,7.4,True,3000,30,0.0188,0.0966,459.6587,0.0017,2.9895,543903.7385,0,0.9157,False
LZTBI-0158,tbi_low,2,CL04,P02,H08,3,6,3,72,1,112,114.0,114.0,14,forebrain,2.96,0.0158,8.6,True,3000,30,0.0131,-1.5154,321.5984,-0.1036,3.4621,301099.314,0,0.8759,False
LZTBI-0159,tbi_moderate,2,CL04,P02,H09,3,4,1,24,1,214,214.9,214.9,15,forebrain,2.63,0.0142,12.0,True,3000,30,0.0179,8.3775,1155.8449,1.1168,7.1981,9265714.6434,2,0.5847,False
LZTBI-0159,tbi_moderate,2,CL04,P02,H09,3,5,2,48,1,214,214.9,214.9,15,forebrain,2.58,0.0233,9.2,True,3000,30,0.032,9.0407,1638.6854,1.2392,6.4702,13707527.5665,0,0.5186,False
LZTBI-0159,tbi_moderate,2,CL04,P02,H09,3,6,3,72,1,214,214.9,214.9,15,forebrain,2.56,0.0139,4.8,True,3000,30,0.0249,8.3825,913.3959,0.4143,7.1539,5752715.5329,0,0.3868,False
LZTBI-0160,tbi_low,2,CL04,P02,H10,3,4,1,24,1,112,114.0,114.0,16,forebrain,3.06,0.0128,21.0,True,3000,30,0.0182,6.5043,654.436,1.1439,5.2172,1652925.1318,0,0.6404,False
LZTBI-0160,tbi_low,2,CL04,P02,H10,3,5,2,48,1,112,114.0,114.0,16,forebrain,3.02,0.0254,4.9,True,3000,30,0.0109,3.5117,1757.2578,0.7741,6.9826,23070428.1539,0,0.5877,False
LZTBI-0160,tbi_low,2,CL04,P02,H10,3,6,3,72,1,112,114.0,114.0,16,forebrain,2.96,0.0133,2.4,True,3000,30,0.0315,11.7616,1352.0521,0.7413,7.6567,14188861.4102,2,0.489,False
LZTBI-0161,tbi_low,3,CL05,P03,A01,3,4,1,24,1,112,114.7,114.7,1,forebrain,2.88,0.0099,11.1,True,3000,30,0.0112,5.9152,267.9961,1.2878,4.7001,325140.7426,0,0.7196,False
LZTBI-0161,tbi_low,3,CL05,P03,A01,3,5,2,48,1,112,114.7,114.7,1,forebrain,2.91,0.0202,5.2,True,3000,30,0.0211,1.0819,1123.6275,0.3696,5.9724,5127458.888,0,0.5386,False
LZTBI-0161,tbi_low,3,CL05,P03,A01,3,6,3,72,1,112,114.7,114.7,1,forebrain,2.83,0.0104,0.6,True,3000,30,0.0255,4.6722,333.1518,0.7656,4.9436,507089.328,0,0.7245,False
LZTBI-0162,tbi_low,3,CL05,P03,A02,3,4,1,24,1,112,114.7,114.7,2,forebrain,2.98,0.0152,8.8,True,3000,30,0.0332,-1.0121,458.031,0.0572,4.2545,777948.2374,0,0.8427,False
LZTBI-0162,tbi_low,3,CL05,P03,A02,3,5,2,48,1,112,114.7,114.7,2,forebrain,2.99,0.0179,3.5,True,3000,30,0.0259,3.0553,736.0573,0.3747,4.0029,1857658.014,0,0.7012,False
LZTBI-0162,tbi_low,3,CL05,P03,A02,3,6,3,72,1,112,114.7,114.7,2,forebrain,2.62,0.0165,0.6,True,3000,30,0.0212,4.531,989.9729,0.4937,4.8982,4558179.1844,2,0.7422,False
LZTBI-0163,tbi_high,3,CL05,P03,A03,3,4,1,24,1,318,309.6,309.6,3,forebrain,3.0,0.0195,4.7,True,3000,30,0.0251,9.517,1090.5239,1.3758,6.1713,7384743.4394,0,0.5525,False
LZTBI-0163,tbi_high,3,CL05,P03,A03,3,5,2,48,1,318,309.6,309.6,3,forebrain,2.97,0.0109,18.9,True,3000,30,0.0353,5.3994,463.7586,0.6707,5.9788,1527211.4198,0,0.641,False
LZTBI-0163,tbi_high,3,CL05,P03,A03,3,6,3,72,1,318,309.6,309.6,3,forebrain,2.98,0.0202,14.4,True,3000,30,0.0167,5.9506,1368.6912,0.7638,6.2527,12799900.1048,0,0.5841,False
